Time	X	Y	Arm
337.3	 	 	-1
337.4	 	 	-1
337.5	 	 	-1
337.6	 	 	-1
337.7	 	 	-1
337.8	 	 	-1
337.9	 	 	-1
338	 	 	-1
338.1	 	 	-1
338.2	 	 	-1
338.3	 	 	-1
338.4	 	 	-1
338.5	 	 	-1
338.6	 	 	-1
338.7	 	 	-1
338.8	 	 	-1
338.9	 	 	-1
339	 	 	-1
339.1	 	 	-1
339.2	 	 	-1
339.3	 	 	-1
339.4	 	 	-1
339.5	 	 	-1
339.6	 	 	-1
339.7	 	 	-1
339.8	 	 	-1
339.9	 	 	-1
340	 	 	-1
340.1	 	 	-1
340.2	 	 	-1
340.3	 	 	-1
340.4	 	 	-1
340.5	 	 	-1
340.6	 	 	-1
340.7	 	 	-1
340.8	 	 	-1
340.9	 	 	-1
341	 	 	-1
341.1	 	 	-1
341.2	 	 	-1
341.3	 	 	-1
341.4	 	 	-1
341.5	 	 	-1
341.6	 	 	-1
341.7	 	 	-1
341.8	 	 	-1
341.9	 	 	-1
342	 	 	-1
342.1	 	 	-1
342.2	 	 	-1
342.3	 	 	-1
342.4	 	 	-1
342.5	 	 	-1
342.6	 	 	-1
342.7	 	 	-1
342.8	 	 	-1
342.9	 	 	-1
343	 	 	-1
343.1	 	 	-1
343.2	 	 	-1
343.3	 	 	-1
343.4	 	 	-1
343.5	-1.37384	-27.0196	-1
343.6	-1.51036	-25.9578	-1
343.7	-1.52024	-25.2539	-1
343.8	-0.826649	-22.7265	-1
343.9	-0.785331	-20.5251	-1
344	-0.702191	-18.3191	-1
344.1	-1.27079	-14.9922	-1
344.2	-1.47197	-13.8346	-1
344.3	-1.20511	-13.4265	-1
344.4	-1.11505	-13.3446	-1
344.5	-1.15115	-13.3133	-1
344.6	-1.17787	-13.2143	-1
344.7	-1.17733	-13.1715	-1
344.8	-1.18849	-13.1477	-1
344.9	-1.18794	-13.1462	-1
345	-1.16027	-13.0384	-1
345.1	-1.15738	-13.0136	-1
345.2	-1.17436	-13.0731	-1
345.3	-1.17169	-13.0491	-1
345.4	-1.15151	-13.0744	-1
345.5	-1.04449	-13.2941	-1
345.6	-0.940143	-13.4761	-1
345.7	-0.721576	-13.7185	-1
345.8	-0.620382	-13.6372	-1
345.9	-0.514164	-13.4748	-1
346	-0.47804	-13.4445	-1
346.1	-0.354209	-13.2356	-1
346.2	-0.34814	-13.1502	-1
346.3	-0.437327	-13.1476	-1
346.4	-0.497209	-13.1865	-1
346.5	-0.48313	-13.1243	-1
346.6	-0.488335	-13.0654	-1
346.7	-0.49284	-13.0805	-1
346.8	-0.480969	-13.0907	-1
346.9	-0.553802	-13.144	-1
347	-0.756406	-13.349	-1
347.1	-0.994522	-13.2339	-1
347.2	-1.1524	-13.114	-1
347.3	-1.08999	-13.7998	-1
347.4	-0.979068	-14.0303	-1
347.5	-0.735442	-14.7844	-1
347.6	-0.698244	-14.7415	-1
347.7	-0.655069	-14.5328	-1
347.8	-0.710565	-14.4647	-1
347.9	-0.778376	-14.1481	-1
348	-0.829726	-13.9761	-1
348.1	-0.916185	-13.646	-1
348.2	-1.15006	-13.1054	-1
348.3	-1.2263	-12.9247	-1
348.4	-1.25305	-12.6365	-1
348.5	-1.19096	-12.6744	-1
348.6	-1.19552	-12.662	-1
348.7	-0.93466	-13.6725	-1
348.8	-0.850306	-14.9109	-1
348.9	-0.973236	-15.8767	-1
349	-0.496038	-16.2993	-1
349.1	-0.434371	-16.2729	-1
349.2	-0.377233	-16.364	-1
349.3	-0.356063	-16.1247	-1
349.4	-0.466235	-15.6563	-1
349.5	-0.537267	-15.1285	-1
349.6	-0.466256	-15.0277	-1
349.7	0.198947	-17.0255	-1
349.8	0.443505	-17.1798	-1
349.9	0.678517	-16.9215	-1
350	0.748133	-16.7106	-1
350.1	0.770529	-16.7421	-1
350.2	0.540541	-17.4335	-1
350.3	0.817659	-18.0819	-1
350.4	-0.0768666	-20.1214	-1
350.5	-0.542153	-22.5345	-1
350.6	-1.00306	-24.0126	-1
350.7	-1.47453	-24.9649	-1
350.8	-1.81131	-27.5012	-1
350.9	 	 	-1
351	 	 	-1
351.1	 	 	-1
351.2	 	 	-1
351.3	 	 	-1
351.4	 	 	-1
351.5	 	 	-1
351.6	 	 	-1
351.7	 	 	-1
351.8	 	 	-1
351.9	 	 	-1
352	 	 	-1
352.1	 	 	-1
352.2	 	 	-1
352.3	 	 	-1
352.4	 	 	-1
352.5	 	 	-1
352.6	 	 	-1
352.7	 	 	-1
352.8	 	 	-1
352.9	 	 	-1
353	 	 	-1
353.1	 	 	-1
353.2	 	 	-1
353.3	 	 	-1
353.4	 	 	-1
353.5	 	 	-1
353.6	 	 	-1
353.7	 	 	-1
353.8	 	 	-1
353.9	 	 	-1
354	 	 	-1
354.1	 	 	-1
354.2	 	 	-1
354.3	 	 	-1
354.4	 	 	-1
354.5	 	 	-1
354.6	 	 	-1
354.7	 	 	-1
354.8	 	 	-1
354.9	 	 	-1
355	 	 	-1
355.1	 	 	-1
355.2	 	 	-1
355.3	 	 	-1
355.4	 	 	-1
355.5	 	 	-1
355.6	 	 	-1
355.7	 	 	-1
355.8	 	 	-1
355.9	 	 	-1
356	 	 	-1
356.1	 	 	-1
356.2	 	 	-1
356.3	 	 	-1
356.4	 	 	-1
356.5	 	 	-1
356.6	 	 	-1
356.7	 	 	-1
356.8	 	 	-1
356.9	 	 	-1
357	 	 	-1
357.1	-0.321519	-26.2237	-1
357.2	0.24645	-25.4288	-1
357.3	0.193967	-24.4218	-1
357.4	-0.11468	-24.2925	-1
357.5	-0.249409	-24.0921	-1
357.6	-0.0664348	-24.1894	-1
357.7	0.235855	-23.9128	-1
357.8	0.201183	-23.9149	-1
357.9	0.165662	-23.9101	-1
358	0.211746	-23.9512	-1
358.1	0.195657	-23.9421	-1
358.2	0.179203	-23.885	-1
358.3	0.188312	-23.8847	-1
358.4	0.175639	-23.8439	-1
358.5	0.191917	-23.8509	-1
358.6	0.213102	-23.7622	-1
358.7	0.257512	-23.7599	-1
358.8	0.255429	-23.7614	-1
358.9	0.259742	-23.7476	-1
359	0.220831	-23.7986	-1
359.1	0.235849	-23.8062	-1
359.2	0.241793	-23.7738	-1
359.3	0.231787	-23.7826	-1
359.4	0.119239	-24.1609	-1
359.5	-0.223919	-25.0676	-1
359.6	-0.257623	-25.1191	-1
359.7	-0.350225	-25.271	-1
359.8	-0.404545	-25.3671	-1
359.9	-0.43537	-25.3399	-1
