Time	X	Y
255.5	5.30357	33.0811
255.6	5.30357	33.0811
255.7	5.30357	33
255.8	5.38393	32.9189
255.9	5.38393	32.9189
256	5.38393	32.9189
256.1	5.30357	32.8378
256.2	5.30357	32.8378
256.3	5.30357	32.8378
256.4	5.22321	32.8378
256.5	5.22321	32.8378
256.6	5.14286	32.8378
256.7	4.98214	32.9189
256.8	4.90179	32.9189
256.9	4.90179	32.8378
257	4.98214	32.8378
257.1	4.90179	32.6757
257.2	4.90179	32.6757
257.3	4.74107	32.8378
257.4	4.74107	32.8378
257.5	4.5	32.9189
257.6	4.41964	32.9189
257.7	4.41964	32.9189
257.8	4.5	32.8378
257.9	4.58036	32.6757
258	4.66071	32.6757
258.1	4.66071	32.5946
258.2	4.66071	32.6757
258.3	4.66071	32.6757
258.4	4.90179	32.5135
258.5	4.90179	32.5135
258.6	4.82143	32.5135
258.7	4.82143	32.5135
258.8	4.58036	32.5946
258.9	4.41964	32.4324
259	4.41964	32.4324
259.1	4.5	32.1081
259.2	4.25893	32.1892
259.3	4.09821	32.3514
259.4	4.01786	32.3514
259.5	4.17857	32.5135
259.6	4.25893	32.5135
259.7	4.25893	32.5135
259.8	4.01786	32.5135
259.9	4.01786	32.5135
260	4.01786	32.5135
260.1	4.01786	32.5135
260.2	4.01786	32.5135
260.3	3.85714	32.5135
260.4	4.01786	32.5135
260.5	4.01786	32.5135
260.6	4.5	32.5135
260.7	4.98214	32.4324
260.8	5.0625	32.4324
260.9	5.0625	32.4324
261	5.0625	32.4324
261.1	5.0625	32.4324
261.2	5.0625	32.4324
261.3	5.0625	32.4324
261.4	5.0625	32.4324
261.5	5.0625	32.4324
261.6	5.0625	32.4324
261.7	5.0625	32.4324
261.8	4.90179	32.4324
261.9	4.90179	32.4324
262	4.82143	32.4324
262.1	4.82143	32.4324
262.2	4.82143	32.4324
262.3	4.82143	32.4324
262.4	4.82143	32.4324
262.5	4.74107	32.3514
262.6	4.74107	32.2703
262.7	4.74107	32.2703
262.8	4.66071	32.2703
262.9	4.41964	32.1081
263	4.33929	31.9459
263.1	4.01786	31.6216
263.2	3.85714	31.4595
263.3	3.45536	31.2973
263.4	3.29464	31.2973
263.5	2.89286	31.2162
263.6	2.8125	31.0541
263.7	2.8125	31.0541
263.8	2.89286	30.973
263.9	2.89286	30.973
264	2.89286	30.8919
264.1	2.89286	30.8919
264.2	2.89286	30.8919
264.3	2.89286	30.973
264.4	2.89286	30.973
264.5	2.89286	30.973
264.6	2.89286	30.973
264.7	2.89286	30.973
264.8	2.89286	30.973
264.9	2.89286	30.973
265	2.89286	30.973
265.1	2.89286	30.973
265.2	2.89286	30.973
265.3	2.89286	31.0541
265.4	2.89286	31.0541
265.5	2.89286	31.1351
265.6	2.89286	31.1351
265.7	2.89286	31.0541
265.8	2.89286	31.0541
265.9	2.8125	31.0541
266	2.89286	31.1351
266.1	2.89286	31.2973
266.2	2.97321	31.2973
266.3	2.89286	31.3784
266.4	2.89286	31.3784
266.5	2.89286	31.4595
266.6	2.89286	31.8649
266.7	2.8125	32.1081
266.8	2.8125	32.2703
266.9	2.8125	32.2703
267	2.8125	32.2703
267.1	2.89286	32.4324
267.2	2.89286	32.4324
267.3	2.89286	32.6757
267.4	3.05357	32.9189
267.5	3.05357	32.9189
267.6	3.375	33
267.7	3.61607	33
267.8	3.85714	33.0811
267.9	3.9375	33.1622
268	4.09821	33.0811
268.1	4.33929	32.8378
268.2	4.33929	32.8378
268.3	4.41964	32.5946
268.4	4.33929	32.5135
268.5	4.33929	32.3514
268.6	4.33929	32.3514
268.7	4.33929	32.3514
268.8	4.33929	32.3514
268.9	4.33929	32.3514
269	4.33929	32.2703
269.1	4.33929	32.2703
269.2	4.33929	32.2703
269.3	4.25893	32.3514
269.4	4.25893	32.3514
269.5	4.25893	32.2703
269.6	4.25893	32.2703
269.7	4.25893	32.2703
269.8	4.25893	32.2703
269.9	4.25893	32.2703
270	4.25893	32.3514
270.1	4.25893	32.3514
270.2	4.25893	32.3514
270.3	4.33929	32.2703
270.4	4.33929	32.2703
270.5	4.58036	32.4324
270.6	4.58036	32.4324
270.7	4.90179	32.5135
270.8	5.0625	32.5946
270.9	5.46429	33
271	5.46429	33.3243
271.1	5.46429	33.3243
271.2	5.38393	33.4054
271.3	5.38393	33.4865
271.4	5.30357	33.6486
271.5	5.30357	33.6486
271.6	5.46429	33.4865
271.7	5.30357	33.4054
271.8	5.14286	33.3243
271.9	5.14286	33.3243
272	5.0625	33.3243
272.1	5.0625	33.3243
272.2	4.98214	33.4054
272.3	4.98214	33.4054
272.4	4.98214	33.4054
272.5	4.98214	33.4054
272.6	4.98214	33.4054
272.7	4.98214	33.4054
272.8	5.0625	33.4054
272.9	5.0625	33.4054
273	4.98214	33.4054
273.1	4.90179	33.4054
273.2	4.90179	33.4054
273.3	4.74107	33.4865
273.4	4.74107	33.4865
273.5	4.74107	33.4865
273.6	4.74107	33.4865
273.7	4.74107	33.4865
273.8	4.82143	33.4865
273.9	4.82143	33.4865
274	4.82143	33.4865
274.1	4.82143	33.4865
274.2	4.82143	33.4865
274.3	4.82143	33.4865
274.4	4.82143	33.4865
274.5	4.82143	33.4865
274.6	4.82143	33.4865
274.7	4.82143	33.4865
274.8	4.82143	33.4865
274.9	4.82143	33.4865
275	4.82143	33.4865
275.1	4.82143	33.4865
275.2	4.74107	33.4054
275.3	4.74107	33.4054
275.4	4.82143	33.4054
275.5	4.82143	33.3243
275.6	4.82143	33.3243
275.7	4.82143	33.3243
275.8	4.74107	33.3243
275.9	4.41964	33.2432
276	4.33929	33.2432
276.1	4.25893	33.2432
276.2	4.17857	33.1622
276.3	3.9375	33.0811
276.4	3.9375	33.1622
276.5	3.85714	33.1622
276.6	3.77679	33.1622
276.7	3.69643	33.1622
276.8	3.61607	33.1622
276.9	3.61607	33.1622
277	3.61607	33.1622
277.1	3.61607	33.0811
277.2	3.61607	33.0811
277.3	3.53571	33.0811
277.4	3.53571	33.0811
277.5	3.45536	33.0811
277.6	3.45536	33.0811
277.7	3.45536	33.1622
277.8	3.69643	33.3243
277.9	4.09821	33.4054
278	4.25893	33.3243
278.1	4.25893	33.3243
278.2	4.25893	33.2432
278.3	4.17857	33.3243
278.4	4.09821	33.3243
278.5	4.01786	33.4054
278.6	4.01786	33.4054
278.7	4.09821	33.4054
278.8	4.33929	33.3243
278.9	4.58036	33.2432
279	4.58036	33.1622
279.1	4.58036	33.1622
279.2	4.58036	33.1622
279.3	4.58036	33.2432
279.4	4.41964	33.2432
279.5	4.09821	33.3243
279.6	3.9375	33.4054
279.7	3.85714	33.4054
279.8	4.17857	33.5676
279.9	4.17857	33.5676
280	4.09821	33.4865
280.1	4.09821	33.4865
280.2	4.25893	33.4865
280.3	4.17857	33.4865
280.4	3.9375	33.4865
280.5	3.85714	33.4865
280.6	3.85714	33.4865
280.7	3.85714	33.4865
280.8	3.85714	33.4865
280.9	3.85714	33.4865
281	3.77679	33.4865
281.1	3.77679	33.4865
281.2	3.77679	33.4865
281.3	3.85714	33.4054
281.4	3.85714	33.4054
281.5	3.77679	33.3243
281.6	3.77679	33.4054
281.7	3.77679	33.4054
281.8	3.69643	33.3243
281.9	3.61607	33.2432
282	3.53571	33.1622
282.1	3.53571	33.1622
282.2	3.53571	33.1622
282.3	3.45536	33.1622
282.4	3.375	33.0811
282.5	3.375	33.0811
282.6	3.375	33.0811
282.7	3.29464	33.0811
282.8	3.29464	33
282.9	3.29464	33
283	3.375	33.0811
283.1	3.375	33.0811
283.2	3.375	33.0811
283.3	3.375	33.0811
283.4	3.375	33.0811
283.5	3.375	33.0811
283.6	3.375	33.0811
283.7	3.375	33.0811
283.8	3.375	33.0811
283.9	3.375	33.0811
284	3.375	33.0811
284.1	3.375	33.0811
284.2	3.375	33.0811
284.3	3.375	33.0811
284.4	3.375	33.0811
284.5	3.375	33.0811
284.6	3.375	33.0811
284.7	3.375	33.0811
284.8	3.375	33.0811
284.9	3.375	33.0811
285	3.375	33.0811
285.1	3.375	33.0811
285.2	3.375	33.0811
285.3	3.375	33.0811
285.4	3.45536	33.1622
285.5	3.45536	33.1622
285.6	3.45536	33.1622
285.7	3.53571	33.1622
285.8	3.53571	33.1622
285.9	3.61607	33.2432
286	3.61607	33.3243
286.1	3.53571	33.2432
286.2	3.53571	33.2432
286.3	3.53571	33.2432
286.4	3.61607	33.2432
286.5	3.69643	33.3243
286.6	3.69643	33.3243
286.7	3.69643	33.2432
286.8	3.69643	33.1622
286.9	3.69643	33.1622
287	3.69643	33.1622
287.1	3.85714	33.2432
287.2	3.85714	33.2432
287.3	3.69643	33.2432
287.4	3.69643	33.2432
287.5	3.69643	33.2432
287.6	3.69643	33.2432
287.7	3.69643	33.2432
287.8	3.69643	33.1622
287.9	3.77679	33.1622
288	3.77679	33.1622
288.1	3.77679	33.0811
288.2	3.77679	33.0811
288.3	3.85714	33.0811
288.4	3.85714	33.2432
288.5	3.77679	33.2432
288.6	3.77679	33.2432
288.7	3.77679	33.2432
288.8	3.69643	33.2432
288.9	3.77679	33.2432
289	3.77679	33.2432
289.1	3.77679	33.2432
289.2	3.77679	33.2432
289.3	3.69643	33.2432
289.4	3.69643	33.2432
289.5	3.69643	33.2432
289.6	3.69643	33.2432
289.7	3.69643	33.3243
289.8	3.69643	33.2432
289.9	3.61607	33.1622
290	3.61607	33.1622
290.1	3.77679	33.2432
290.2	3.77679	33.2432
290.3	3.77679	33.2432
290.4	3.69643	33.2432
290.5	3.69643	33.2432
290.6	3.69643	33.2432
290.7	3.69643	33.3243
290.8	3.69643	33.2432
290.9	3.69643	33.3243
291	3.69643	33.3243
291.1	3.69643	33.3243
291.2	3.69643	33.3243
291.3	3.69643	33.3243
291.4	3.61607	33.2432
291.5	3.69643	33.2432
291.6	3.85714	33.2432
291.7	3.85714	33.2432
291.8	4.41964	33.4054
291.9	4.41964	33.4054
292	4.41964	33.4054
292.1	4.41964	33.4865
292.2	4.41964	33.4865
292.3	4.25893	33.5676
292.4	4.09821	33.7297
292.5	4.09821	33.7297
292.6	4.09821	33.7297
292.7	4.09821	33.7297
292.8	4.17857	33.6486
292.9	4.17857	33.4865
293	4.17857	33.4865
293.1	4.01786	33.4865
293.2	4.01786	33.4865
293.3	3.9375	33.4054
293.4	3.9375	33.4054
293.5	4.09821	33.2432
293.6	4.33929	33.1622
293.7	4.5	33
293.8	4.5	32.9189
293.9	4.5	32.8378
294	4.5	32.8378
294.1	4.41964	32.8378
294.2	4.41964	32.8378
294.3	4.58036	32.9189
294.4	4.90179	33.0811
294.5	5.0625	33.0811
294.6	5.46429	33.0811
294.7	5.78571	33.0811
294.8	6.26786	33.0811
294.9	6.26786	33.0811
295	6.58929	33
295.1	7.15179	33
295.2	7.15179	33.0811
295.3	6.99107	33
295.4	6.99107	32.9189
295.5	6.99107	32.9189
295.6	7.07143	32.8378
295.7	7.07143	32.8378
295.8	7.07143	32.9189
295.9	7.07143	32.9189
296	7.07143	32.9189
296.1	6.99107	33
296.2	6.99107	33
296.3	6.99107	33
296.4	6.99107	33
296.5	6.99107	33
296.6	6.99107	33
296.7	6.99107	33
296.8	6.99107	33
296.9	6.99107	33
297	6.99107	33
297.1	6.99107	33
297.2	6.99107	33
297.3	6.99107	33
297.4	6.99107	33
297.5	6.91071	33
297.6	6.75	33
297.7	6.66964	33.0811
297.8	6.58929	33.0811
297.9	6.58929	33.0811
298	6.58929	33.0811
298.1	6.42857	32.8378
298.2	6.10714	32.5135
298.3	5.78571	32.1892
298.4	5.54464	32.027
298.5	5.38393	31.8649
298.6	5.38393	31.8649
298.7	5.30357	31.5405
298.8	5.38393	31.2973
298.9	5.38393	31.2162
299	5.0625	30.2432
299.1	4.74107	29.6757
299.2	4.33929	28.8649
299.3	4.33929	28.8649
299.4	3.77679	27.2432
299.5	3.9375	27.2432
299.6	3.77679	27.1622
299.7	3.77679	27.1622
299.8	3.61607	27.4054
299.9	3.61607	27.6486
